t,cmd_pitch,cmd_roll
5.393,-0.0229897793156061,-0.00375980280500641
5.394,-0.0240835018818422,-0.00379376399313502
5.395,-0.0251776287722246,-0.00382822935879359
5.396,-0.0262747261590881,-0.00386511434633584
5.397,-0.0273747623926307,-0.0039043931753719
5.398,-0.0284756594187425,-0.00394413939003893
5.399,-0.0295838678902365,-0.00398785550945632
5.4,-0.0306920763617304,-0.00403157162887372
5.401,-0.0318071935444612,-0.00407805428914376
5.402,-0.0329251602937732,-0.00412567803667094
5.403,-0.0340457189658306,-0.00417429685605154
5.404,-0.0351720295826096,-0.00422512391960372
5.405,-0.0362983401993896,-0.00427595098315595
5.406,-0.0374278201100542,-0.00432884076504738
5.407,-0.0385576009158767,-0.00438192638297702
5.408,-0.0396854898980221,-0.00443597508975395
5.409,-0.0408127565691871,-0.00449034060235743
5.41,-0.0419350508893712,-0.00454493170711541
5.411,-0.0430539134744295,-0.00459967850734289
5.412,-0.0441668394655911,-0.00465418132851351
5.413,-0.0452719230123091,-0.00470836184497004
5.414,-0.0463721400739564,-0.00476212776515247
5.415,-0.0474592013409952,-0.00481477288801432
5.416,-0.048543951803565,-0.0048671445948628
5.417,-0.0496098537394275,-0.00491728613074744
5.418,-0.050675755675291,-0.00496742766663212
5.419,-0.051715709208946,-0.00501361737190345
5.42,-0.0527542507656434,-0.0050595920391266
5.421,-0.0537900752059991,-0.00510507916807475
5.422,-0.0547994706004985,-0.0051458240740912
5.423,-0.0558088659949988,-0.00518656898010769
5.424,-0.0567945700416493,-0.00522236259415484
5.425,-0.0577777109621285,-0.00525762053644091
5.426,-0.0587421139043079,-0.00528849257079049
5.427,-0.0596989198210931,-0.00531758640615638
5.428,-0.0606423080234147,-0.0053432079554328
5.429,-0.0615733440245593,-0.00536563295611352
5.43,-0.0624962778981318,-0.00538576284576481
5.431,-0.0634027488600572,-0.00540122924304742
5.432,-0.0643060551254315,-0.00541572371378529
5.433,-0.0651897541350666,-0.00542419649744719
5.434,-0.0660734531447025,-0.00543266928110911
5.435,-0.0669377065012079,-0.00543474984802615
5.436,-0.0678008958874868,-0.00543648066437183
5.437,-0.0686504702554963,-0.00543352727832018
5.438,-0.0694956806394505,-0.00542907247786244
5.439,-0.0703321636123223,-0.00542160116574582
5.44,-0.0711619660630977,-0.00541182082147759
5.441,-0.0719868782817349,-0.00540046825880092
5.442,-0.0728036600140978,-0.00538650173019556
5.443,-0.0736181210432622,-0.00537198286304364
5.444,-0.0744223396279033,-0.00535502624472893
5.445,-0.075226558212545,-0.0053380696264142
5.446,-0.0760270215745896,-0.00532095930097864
5.447,-0.0768166192111094,-0.00530340422444145
5.448,-0.0776062168476292,-0.00528584914790426
5.449,-0.0783958144841483,-0.00526829407136709
5.45,-0.0791826645569924,-0.00525125187650184
5.451,-0.0799579557339071,-0.00523636735533213
5.452,-0.0807332469108212,-0.00522148283416244
5.453,-0.0815063963360576,-0.00520738120464477
5.454,-0.0822703909855238,-0.00519662599366788
5.455,-0.0830333138290459,-0.00518632030315577
5.456,-0.0837865745753042,-0.00518006694177518
5.457,-0.0845397099203744,-0.00517386448015094
5.458,-0.0852805681909624,-0.00517264522572449
5.459,-0.0860214264615505,-0.00517142597129804
5.46,-0.0867490331014841,-0.0051750074454468
5.461,-0.0874754932094746,-0.00517900427894328
5.462,-0.0881881625985259,-0.00518719709148196
5.463,-0.0888980199475951,-0.00519624549834355
5.464,-0.089593872729292,-0.00520868026476875
5.465,-0.0902848276379537,-0.00522229935618954
5.466,-0.0909619841393891,-0.00523840892084709
5.467,-0.0916317480684318,-0.00525585277020809
5.468,-0.0922883904935432,-0.00527491310093552
5.469,-0.0929347817602543,-0.00529523630569226
5.47,-0.0935692098158274,-0.0053164116496168
5.471,-0.0941902371594856,-0.00533854152584615
5.472,-0.0948009169146225,-0.00536093058499687
5.473,-0.0953948507325297,-0.00538373909075808
5.474,-0.0959792296873471,-0.00540635205557605
5.475,-0.0965404614922703,-0.00542849131234801
5.476,-0.097101693297193,-0.00545063056911995
5.477,-0.0976398442068871,-0.00547141277214212
5.478,-0.098162929981063,-0.00549130921235299
5.479,-0.0986860157552394,-0.00551120565256388
5.48,-0.0991733519133426,-0.00552772803354791
5.481,-0.0996574927931177,-0.00554394884322831
5.482,-0.100133643938119,-0.00555921018033472
5.483,-0.100583173391502,-0.00557127456739152
5.484,-0.101028404020273,-0.00558273520885655
5.485,-0.101448220265858,-0.00559062654401016
5.486,-0.101866354547874,-0.00559825908314637
5.487,-0.102257425915059,-0.00560172757574011
5.488,-0.102648497282243,-0.00560519606833385
5.489,-0.103012896031145,-0.0056043083862047
5.49,-0.103376536304213,-0.00560329682972541
5.491,-0.103717294781868,-0.00559842539426621
5.492,-0.10405511452283,-0.00559305822987568
5.493,-0.104373753092862,-0.00558443607667574
5.494,-0.104687597039269,-0.00557500028981936
5.495,-0.104985756993682,-0.00556296226010297
5.496,-0.105277630213684,-0.00554988115348766
5.497,-0.105557019924475,-0.00553484345199754
5.498,-0.105829005282194,-0.00551864523393878
5.499,-0.106092470315173,-0.00550122236325389
5.5,-0.106348721906198,-0.00548276268224745
5.501,-0.106588275656769,-0.00546234886950927
5.502,-0.10682782940734,-0.0054419350567711
5.503,-0.107065022009087,-0.00542134220905764
5.504,-0.10728304822999,-0.00539929606348934
5.505,-0.107501074450892,-0.00537724991792106
5.506,-0.107719100671795,-0.00535520377235276
5.507,-0.10792931721901,-0.00533301677908142
5.508,-0.10812920652125,-0.0053106435336321
5.509,-0.10832909582349,-0.00528827028818277
5.51,-0.108517021826255,-0.00526662353557841
5.511,-0.108703192941949,-0.00524508335164298
5.512,-0.108885083202859,-0.00522407569003818
5.513,-0.109057601733105,-0.00520423383669095
5.514,-0.10923012026335,-0.00518439198334371
5.515,-0.109391692254014,-0.00516646839914327
5.516,-0.109549712763342,-0.00514916717573743
5.517,-0.109704911162419,-0.00513244512877497
5.518,-0.109848571051233,-0.00511809110883444
5.519,-0.109990042804469,-0.00510422003709845
5.52,-0.110119325915402,-0.00509303914734738
5.521,-0.110246874496417,-0.00508224761612427
5.522,-0.110360079476333,-0.00507467586413433
5.523,-0.110472144618032,-0.00506735566710091
5.524,-0.110567417273202,-0.00506374146374067
5.525,-0.110662308399609,-0.00506020771303172
5.526,-0.110737756578013,-0.00506077388051409
5.527,-0.110813204756416,-0.00506134004799646
5.528,-0.110867551319016,-0.00506604043726981
5.529,-0.110921355201765,-0.005070847148205
5.53,-0.110950411605031,-0.00507993664045094
5.531,-0.110977622719102,-0.00508934547714086
5.532,-0.110994147569236,-0.0051002985379385
5.533,-0.110989740409819,-0.00511427638962327
5.534,-0.110985333250402,-0.00512825424130802
5.535,-0.110956204749838,-0.00514487323000687
5.536,-0.11091862996702,-0.00516239458838533
5.537,-0.110875867312906,-0.00518024338508879
5.538,-0.11080432130022,-0.00519990887580429
5.539,-0.110732775287533,-0.00521957436651977
5.54,-0.110642181997663,-0.00523950292848753
5.541,-0.110536627956213,-0.00525963812070563
5.542,-0.110431073914763,-0.00527977331292371
5.543,-0.110293306080667,-0.00529860726407726
5.544,-0.110154454404599,-0.00531739743461494
5.545,-0.110003648947669,-0.00533500802780384
5.546,-0.109832905042979,-0.00535065113124047
5.547,-0.109662161138288,-0.00536629423467708
5.548,-0.10946805130582,-0.005378194690201
5.549,-0.10926743480672,-0.00538905293749263
5.55,-0.109061634451744,-0.00539875021800122
5.551,-0.108833670333432,-0.00540348374302851
5.552,-0.108605706215119,-0.0054082172680558
5.553,-0.108363144717976,-0.00540873538391923
5.554,-0.108110726195932,-0.00540640700291677
5.555,-0.107858216049644,-0.00540404633114971
5.556,-0.107584441887009,-0.00539419166749622
5.557,-0.107310667724375,-0.00538433700384272
5.558,-0.10702938822353,-0.00537140136830753
5.559,-0.106737382108593,-0.00535406241403129
5.56,-0.106445375993657,-0.00533672345975506
5.561,-0.106140864307593,-0.0053137013907259
5.562,-0.105833589371098,-0.00528942357182916
5.563,-0.105523452841131,-0.0052638035274971
5.564,-0.105203538062262,-0.005233597012542
5.565,-0.104883623283393,-0.0052033904975869
5.566,-0.104557060585976,-0.0051703148360292
5.567,-0.104226656206922,-0.00513558115960004
5.568,-0.103895884937399,-0.00510073066365778
5.569,-0.103556560493481,-0.00506315679997916
5.57,-0.103217236049563,-0.0050255829363005
5.571,-0.10287433092702,-0.00498755985580292
5.572,-0.102527022789852,-0.00494898439168461
5.573,-0.102179714652683,-0.0049104089275663
5.574,-0.101825829545212,-0.00487254853840754
5.575,-0.101470836838683,-0.0048348085719229
5.576,-0.101113741829031,-0.00479772984428699
5.577,-0.100750762717667,-0.0047625018472149
5.578,-0.100387783606302,-0.00472727385014277
5.579,-0.100018887079945,-0.00469464754723409
5.58,-0.0996470839519319,-0.00466329918217083
5.581,-0.0992744922238956,-0.00463232659830863
5.582,-0.0988925751357564,-0.00460579770569508
5.583,-0.0985106580476169,-0.0045792688130815
5.584,-0.0981230329735834,-0.00455529153257528
5.585,-0.0977293550759645,-0.0045340200152283
5.586,-0.0973356771783452,-0.0045127484978813
5.587,-0.0969298068121589,-0.00449609545234106
5.588,-0.096522471062929,-0.00447999748965653
5.589,-0.0961104290033956,-0.00446528081694956
5.59,-0.0956874095133173,-0.0044537859918926
5.591,-0.0952643900232385,-0.00444229116683562
5.592,-0.0948288496218609,-0.00443336270513309
5.593,-0.0943881313261115,-0.00442549553665858
5.594,-0.0939451689909586,-0.00441789929761131
5.595,-0.0934849053495782,-0.00441239189576573
5.596,-0.0930246417081973,-0.00440688449392015
5.597,-0.0925533834914089,-0.00440186025290317
5.598,-0.0920720647079247,-0.00439727812734412
5.599,-0.0915907459244401,-0.00439269600178507
5.6,-0.0910889167650513,-0.00438759970405082
5.601,-0.0905855330938516,-0.00438246443644477
5.602,-0.0900745899680571,-0.00437666631363603
5.603,-0.0895487691061503,-0.00436956362782427
5.604,-0.0890229482442429,-0.0043624609420125
5.605,-0.0884806918160988,-0.00435295445855965
5.606,-0.0879327885797367,-0.00434262209639476
5.607,-0.0873817043655159,-0.00433164173386297
5.608,-0.0868128256863932,-0.00431703644204866
5.609,-0.0862439470072709,-0.00430243115023436
5.61,-0.0856643554313279,-0.00428500332714669
5.611,-0.0850763130627453,-0.00426534897029217
5.612,-0.0844882706941622,-0.00424569461343763
5.613,-0.08388402871434,-0.00422069955974794
5.614,-0.0832792233067347,-0.00419551875487342
5.615,-0.0826692061419842,-0.00416821174073165
5.616,-0.0820504564869454,-0.00413734218496288
5.617,-0.0814317068319072,-0.00410647262919415
5.618,-0.0808044331868189,-0.00407127917466608
5.619,-0.080174771077027,-0.00403487414204948
5.62,-0.0795436227741805,-0.00399751088960292
5.621,-0.0789060760581667,-0.00395602227379221
5.622,-0.0782685293421535,-0.00391453365798154
5.623,-0.0776279622590771,-0.00387044177573175
5.624,-0.0769853466317683,-0.00382458424502309
5.625,-0.0763427224497061,-0.00377871558655715
5.626,-0.075697457639159,-0.00372941208089977
5.627,-0.0750521928286124,-0.00368010857524244
5.628,-0.0744066496201285,-0.00362977524524675
5.629,-0.0737607067780133,-0.00357796362685287
5.63,-0.0731147639358986,-0.00352615200845904
5.631,-0.0724690000681741,-0.00347401530896657
5.632,-0.0718237476451089,-0.00342094964421287
5.633,-0.0711784952220431,-0.00336788397945912
5.634,-0.0705333513162874,-0.0033148526331463
5.635,-0.0698891050416492,-0.00326210516136427
5.636,-0.0692448587670105,-0.00320935768958219
5.637,-0.0686006124923718,-0.00315661021780011
5.638,-0.0679565393516967,-0.0031051663502154
5.639,-0.0673124740881513,-0.00305378179311974
5.64,-0.0666677255438367,-0.00300351259276138
5.641,-0.0660224685041669,-0.00295407343730535
5.642,-0.0653766650830928,-0.00290510047990922
5.643,-0.0647285350281688,-0.00285811271486915
5.644,-0.0640804049732443,-0.00281112494982904
5.645,-0.0634282571029803,-0.00276641375261473
5.646,-0.0627751484917598,-0.00272224692883899
5.647,-0.0621189162083191,-0.00267937962080106
5.648,-0.0614584382100875,-0.00263827862267089
5.649,-0.0607975579398901,-0.00259730795002899
5.65,-0.0601272006168252,-0.00255940759212385
5.651,-0.0594568432937608,-0.00252150723421873
5.652,-0.0587783823913973,-0.00248573541361388
5.653,-0.0580957014654468,-0.00245107205104738
5.654,-0.0574085567161259,-0.00241737114898821
5.655,-0.0567096089800856,-0.00238621513001252
5.656,-0.0560106612440459,-0.00235505911103687
5.657,-0.055304270146008,-0.00232524352953171
5.658,-0.0545852570390198,-0.00229770098187283
5.659,-0.0538662439320323,-0.00227015843421396
5.66,-0.0531371626150616,-0.00224409866098154
5.661,-0.0523966131506198,-0.00221972783502167
5.662,-0.0516560636861786,-0.00219535700906182
5.663,-0.0509044650782548,-0.00217230117827858
5.664,-0.050144326355779,-0.0021502617348256
5.665,-0.0493796274513727,-0.00212862271653586
5.666,-0.0486027410401095,-0.00210805387143179
5.667,-0.047825854628847,-0.00208748502632774
5.668,-0.0470337082844567,-0.00206773761896645
5.669,-0.0462412589857179,-0.00204800651954925
5.67,-0.0454392360150449,-0.00202835963261039
5.671,-0.0446328872503281,-0.00200875079646743
5.672,-0.0438218269915909,-0.00198888542639438
5.673,-0.0430036112650811,-0.00196863045160971
5.674,-0.0421843854208834,-0.00194822495828516
5.675,-0.0413565744223643,-0.00192654018343867
5.676,-0.0405287634238445,-0.00190485540859217
5.677,-0.0396950752323806,-0.00188139203266647
5.678,-0.0388600398238255,-0.00185752095160053
5.679,-0.0380224498303538,-0.00183215134576647
5.68,-0.0371825183771749,-0.00180540823484991
5.681,-0.0363419425367495,-0.00177775288851817
5.682,-0.0354992095380156,-0.00174704373220139
5.683,-0.0346564765392824,-0.00171633457588463
5.684,-0.0338135962954379,-0.00168383889110284
5.685,-0.0329704104629765,-0.00164763549228905
5.686,-0.0321272246305159,-0.00161143209347529
5.687,-0.0312840387980545,-0.0015752286946615
5.688,-0.0304423055025903,-0.00153383940080119
5.689,-0.0296008600680174,-0.00149142237657812
5.69,-0.0287594146334445,-0.00144900535235505
5.691,-0.0279187748701248,-0.00140461407905183
5.692,-0.027079671249148,-0.00135645858107231
5.693,-0.0262405676281712,-0.00130830308309279
5.694,-0.0254014640071952,-0.00126014758511331
5.695,-0.0245632724344712,-0.00120847873076315
5.696,-0.0237252374437665,-0.00115620669732569
5.697,-0.0228869723424323,-0.00110344961324135
5.698,-0.0220478589035417,-0.00104890431675363
5.699,-0.0212087454646518,-0.000994359020265954
5.7,-0.0203676007756649,-0.00093935003780076
5.701,-0.0195249440665107,-0.000883995897173847
5.702,-0.0186822873573572,-0.000828641756546983
5.703,-0.0178335860090754,-0.000774116691017597
5.704,-0.0169844517517635,-0.000719651002746258
5.705,-0.0161325197749955,-0.000665977551177819
5.706,-0.0152738391262022,-0.000614215136709462
5.707,-0.0144151584774096,-0.000562452722241151
5.708,-0.0135483808915064,-0.000513619377747128
5.709,-0.0126772999529935,-0.000466342772640751
5.71,-0.011806029655604,-0.000419144147319747
5.711,-0.010920225716936,-0.000377930613601107
5.712,-0.0100344217782689,-0.000336717079882504
5.713,-0.00914287681365229,-0.000298053576382312
5.714,-0.00824167144676955,-0.000263680998915474
5.715,-0.00734030163959149,-0.000229384989223507
5.716,-0.00642390416834642,-0.000202086259552021
5.717,-0.00550750669710136,-0.000174787529880535
5.718,-0.00458132493739113,-0.000152139067777258
5.719,-0.00364984893741798,-0.000132006847286688
5.72,-0.00271425383893625,-0.000113813666720351
5.721,-0.00176842325580909,-0.000100438776691181
5.722,-0.000822592672681934,-8.70638866620122e-05
5.723,0.000135364060210773,-7.91029620518797e-05
5.724,0.00109430373530855,-7.15808919178145e-05
5.725,0.00205970236665481,-6.6595160233256e-05
5.726,0.00303011274138503,-6.35774674944599e-05
5.727,0.00400245407276622,-6.11237017165848e-05
5.728,0.00498246413976954,-6.09095547171937e-05
5.729,0.00596247420677373,-6.06954077178025e-05
5.73,0.00694891453458549,-6.121405871416e-05
5.731,0.00793658685728905,-6.18731088972922e-05
5.732,0.0089270466414764,-6.1985591953402e-05
5.733,0.00992055930436818,-6.14994647137813e-05
5.734,0.0109146340039132,-6.05213479403007e-05
5.735,0.0119130194513744,-5.57697355379876e-05
5.736,0.0129114048988347,-5.10181231356788e-05
5.737,0.0139097903462959,-4.62665107333657e-05
5.738,0.0149109508838416,-3.60644247687847e-05
5.739,0.0159133544961579,-2.34208518717785e-05
5.74,0.0169157581084751,-1.0777278974761e-05
5.741,0.0179190499869977,5.09094899686601e-06
5.742,0.0189247938199102,2.98604580498011e-05
5.743,0.0199305376528237,5.46299671027582e-05
5.744,0.0209362814857363,7.93994761556934e-05
5.745,0.0219420253186498,0.00010416898520865
5.746,0.0229499547839695,0.000137756434687081
5.747,0.0239588355942841,0.000175182088372581
5.748,0.0249677164045996,0.000212607742058113
5.749,0.0259780721427351,0.000254467095300965
5.75,0.026990164279996,0.000301546142642296
5.751,0.0280022564172577,0.000348625189983669
5.752,0.0290152168602043,0.000397207141598932
5.753,0.0300312229912577,0.000451060713274743
