t,x_ref,x_meas
6.426,0.0994080000000338,0.105677597877515
6.428,0.0993440000000338,0.105670529819617
6.43,0.0992800000000339,0.105662727160434
6.432,0.0992160000000339,0.105653527448411
6.434,0.099152000000034,0.105643246624659
6.436,0.099088000000034,0.10563223496907
6.438,0.0990240000000341,0.105619578285075
6.44,0.0989600000000341,0.105606041118344
6.442,0.0988960000000342,0.105591483325809
6.444,0.0988320000000342,0.105575798258763
6.446,0.0987680000000342,0.1055588688453
6.448,0.0987040000000343,0.105541939431837
6.45,0.0986400000000343,0.105523026712083
6.452,0.0985760000000344,0.105503675514391
6.454,0.0985120000000344,0.105482753709574
6.456,0.0984480000000344,0.105461235172297
6.458,0.0983840000000345,0.105438543710375
6.46,0.0983200000000345,0.105414861888697
6.462,0.0982560000000346,0.105390396010895
6.464,0.0981920000000346,0.105364539336608
6.466,0.0981280000000346,0.105338288242642
6.468,0.0980640000000346,0.105310243446694
6.47,0.0980000000000347,0.105281740261866
6.472,0.0979360000000347,0.105251620637006
6.474,0.0978720000000347,0.105221501012145
6.476,0.0978080000000348,0.105189355807108
6.478,0.0977440000000348,0.105156912491212
6.48,0.0976800000000349,0.105123418778705
6.482,0.0976160000000349,0.105088965102448
6.484,0.097552000000035,0.105053356771043
6.486,0.097488000000035,0.105017216037147
6.488,0.097424000000035,0.10497971931387
6.49,0.0973600000000351,0.104941963926563
6.492,0.0972960000000351,0.104902712064251
6.494,0.0972320000000352,0.104863219687039
6.496,0.0971680000000352,0.104822554717708
6.498,0.0971040000000352,0.104781508288098
6.5,0.0970400000000353,0.104739694794122
6.502,0.0969760000000353,0.104696784008135
6.504,0.0969120000000353,0.104653769556408
6.506,0.0968480000000354,0.104609636078947
6.508,0.0967840000000354,0.104565307667216
6.51,0.0967200000000354,0.104520024608097
6.512,0.0966560000000355,0.104474464159858
6.514,0.0965920000000355,0.10442809054016
6.516,0.0965280000000356,0.104381362518777
6.518,0.0964640000000356,0.104333943896376
6.52,0.0964000000000357,0.104286096855106
6.522,0.0963360000000357,0.104237667630564
6.524,0.0962720000000357,0.104188737993564
6.526,0.0962080000000358,0.104139325078491
6.528,0.0961440000000358,0.104089227813468
6.53,0.0960800000000358,0.104038661812054
6.532,0.0960160000000359,0.10398809581064
6.534,0.0959520000000359,0.103936495427657
6.536,0.095888000000036,0.103884755088521
6.538,0.095824000000036,0.103832288051105
6.54,0.0957600000000361,0.10377955897767
6.542,0.0956960000000361,0.103726282111217
6.544,0.0956320000000361,0.103672623212522
6.546,0.0955680000000361,0.10361858533864
6.548,0.0955040000000362,0.103564071530079
6.55,0.0954400000000362,0.103509329521825
6.552,0.0953760000000362,0.103454048525722
6.554,0.0953120000000363,0.103398665323946
6.556,0.0952480000000363,0.103342710178203
6.558,0.0951840000000364,0.103286751655818
6.56,0.0951200000000364,0.103230210686595
6.562,0.0950560000000365,0.103173669717373
6.564,0.0949920000000365,0.103116675611662
6.566,0.0949280000000366,0.103059607691168
6.568,0.0948640000000366,0.103002258378493
6.57,0.0948000000000366,0.102944701668807
6.572,0.0947360000000367,0.102887009854278
6.574,0.0946720000000367,0.102828989605229
6.576,0.0946080000000367,0.102770966527986
6.578,0.0945440000000368,0.102712555366086
6.58,0.0944800000000368,0.102653994968772
6.582,0.0944170000000369,0.102595253239488
6.584,0.0943540000000369,0.102536200919229
6.586,0.0942910000000369,0.102476989944716
6.588,0.0942280000000369,0.102417541103751
6.59,0.094165000000037,0.102357794813264
6.592,0.094104000000037,0.102297927031595
6.594,0.0940430000000371,0.102237716992914
6.596,0.0939820000000371,0.102177359933957
6.598,0.0939210000000372,0.102116802545405
6.6,0.0938600000000372,0.102056030930777
6.602,0.0938020000000373,0.10199517227866
6.604,0.0937440000000373,0.101934120219902
6.606,0.0936860000000374,0.101873027947224
6.608,0.0936280000000374,0.101811870616379
6.61,0.0935700000000374,0.101750718893491
6.612,0.0935160000000375,0.101689572204931
6.614,0.0934620000000375,0.101628548066637
6.616,0.0934080000000375,0.101567633460121
6.618,0.0933540000000376,0.101506930777436
6.62,0.0933000000000376,0.101446228094751
6.622,0.0932510000000377,0.101385997233116
6.624,0.0932020000000377,0.101325841191326
6.626,0.0931530000000377,0.101265915770101
6.628,0.0931040000000377,0.101206357936226
6.63,0.0930550000000378,0.10114708303394
6.632,0.0930120000000378,0.101088103606633
6.634,0.0929690000000379,0.101029478850088
6.636,0.0929260000000379,0.100971097725529
6.638,0.092883000000038,0.100913132643983
6.64,0.092840000000038,0.100855348911001
6.642,0.0928040000000381,0.100798031637522
6.644,0.0927680000000381,0.100740830927512
6.646,0.0927320000000382,0.10068413916289
6.648,0.0926960000000382,0.100627506086998
6.65,0.0926600000000382,0.100571475631387
6.652,0.0926320000000383,0.100515445175777
6.654,0.0926040000000383,0.100459817539997
6.656,0.0925760000000383,0.100404370150511
6.658,0.0925480000000384,0.100349415406749
6.66,0.0925200000000384,0.100294602780987
6.662,0.0925010000000385,0.100240239120666
6.664,0.0924820000000385,0.100186166503365
6.666,0.0924630000000385,0.100132436086176
6.668,0.0924440000000386,0.100079227104162
6.67,0.0924250000000386,0.100026225096403
6.672,0.0924160000000386,0.0999740447551349
6.674,0.0924070000000387,0.0999221111650542
6.676,0.0923980000000387,0.0998709317245835
6.678,0.0923890000000388,0.099820293183872
6.68,0.0923800000000388,0.0997702299284933
6.682,0.0923820000000389,0.0997213135039532
6.684,0.0923840000000389,0.0996727982538452
6.686,0.092386000000039,0.0996247013776236
6.688,0.092388000000039,0.0995778069950542
6.69,0.0923900000000391,0.0995318379358144
6.692,0.0924040000000391,0.0994864473192574
6.694,0.0924180000000391,0.0994423392363861
6.696,0.0924320000000391,0.0993989853192721
6.698,0.0924460000000392,0.0993563351277662
6.7,0.0924600000000392,0.0993154097106513
6.702,0.0924850000000392,0.0992746002086421
6.704,0.0925100000000393,0.0992348857858951
6.706,0.0925350000000393,0.0991959537179917
6.708,0.0925600000000394,0.0991586250232594
6.71,0.0925850000000394,0.0991214069036795
6.712,0.0926200000000394,0.0990857863271993
6.714,0.0926550000000395,0.0990505494807395
6.716,0.0926900000000395,0.0990167045990215
6.718,0.0927250000000396,0.0989834517286917
6.72,0.0927600000000396,0.098951209312372
6.722,0.0928040000000397,0.0989199189976019
6.724,0.0928480000000397,0.0988892661053926
6.726,0.0928920000000397,0.0988601326839487
6.728,0.0929360000000398,0.0988313137214733
6.73,0.0929800000000399,0.0988036406695792
6.732,0.0930320000000399,0.0987772077103836
6.734,0.0930840000000399,0.098750774751188
6.736,0.09313600000004,0.0987252909031114
6.738,0.09318800000004,0.0987011581884279
6.74,0.0932400000000401,0.0986774070364786
6.742,0.0932990000000401,0.0986551807613353
6.744,0.0933580000000401,0.098632954486192
6.746,0.0934170000000402,0.098612610915185
6.748,0.0934760000000402,0.0985922908377407
6.75,0.0935350000000402,0.098573469362057
6.752,0.0936000000000403,0.098555082449999
6.754,0.0936650000000403,0.0985378151293316
6.756,0.0937300000000404,0.0985214177630115
6.758,0.0937950000000404,0.0985057446741677
6.76,0.0938600000000405,0.0984914150874989
6.762,0.0939300000000405,0.0984773822731764
6.764,0.0940000000000406,0.098465206344128
6.766,0.0940700000000406,0.0984530304150796
6.768,0.0941400000000406,0.0984429196863204
6.77,0.0942100000000407,0.0984329756094354
6.772,0.0942840000000407,0.0984246652350074
6.774,0.0943580000000408,0.0984170129118946
6.776,0.0944320000000408,0.0984105265097953
6.778,0.0945060000000408,0.0984052042007555
6.78,0.0945800000000409,0.0984005579464202
6.782,0.0946570000000409,0.0983975836750753
6.784,0.0947340000000409,0.0983947866786001
6.786,0.094811000000041,0.0983941618412292
6.788,0.094888000000041,0.0983935370038584
6.79,0.094965000000041,0.098394930418322
6.792,0.0950440000000411,0.0983966442671718
6.794,0.0951230000000412,0.0983998671817495
6.796,0.0952020000000412,0.0984039008274938
6.798,0.0952810000000413,0.098409141029985
6.8,0.0953600000000413,0.0984159290738698
6.802,0.0954400000000414,0.0984227171177546
6.804,0.0955200000000414,0.0984304555803059
6.806,0.0956000000000414,0.0984401002939171
6.808,0.0956800000000415,0.0984497450075282
6.81,0.0957600000000415,0.0984615652318152
6.812,0.0958400000000415,0.0984737189522418
6.814,0.0959200000000416,0.0984867549401456
6.816,0.0960000000000416,0.0985011063121949
6.818,0.0960800000000417,0.0985166657300643
6.82,0.0961600000000417,0.0985332370089324
6.822,0.0962400000000417,0.0985499559036299
6.824,0.0963200000000417,0.0985690906522096
6.826,0.0964000000000418,0.0985882254007893
6.828,0.0964800000000418,0.0986086430896964
6.83,0.0965600000000418,0.0986300247431606
6.832,0.0966400000000419,0.0986528391381755
6.834,0.096720000000042,0.0986761463060001
6.836,0.096800000000042,0.0987012356939203
6.838,0.0968800000000421,0.0987266626158357
6.84,0.0969600000000422,0.09875386906521
6.842,0.0970400000000422,0.0987815922620359
6.844,0.0971200000000422,0.0988107606467659
6.846,0.0972000000000423,0.0988409047219117
6.848,0.0972800000000423,0.0988723084270678
6.85,0.0973600000000423,0.0989039429925359
6.852,0.0974400000000424,0.0989378430831047
6.854,0.0975200000000424,0.0989717431736736
6.856,0.0976000000000424,0.09900749093788
6.858,0.0976800000000425,0.0990438596367597
6.86,0.0977600000000425,0.0990810948586811
6.862,0.0978400000000426,0.099119605989844
6.864,0.0979200000000426,0.0991592544885505
6.866,0.0980000000000426,0.0991995824045558
6.868,0.0980800000000427,0.0992414203106689
6.87,0.0981600000000427,0.099283663104395
6.872,0.0982400000000428,0.0993277007766053
6.874,0.0983200000000428,0.0993717384488156
6.876,0.0984000000000429,0.0994176058249012
6.878,0.0984800000000429,0.0994636985967201
6.88,0.098560000000043,0.0995111952884458
6.882,0.098640000000043,0.0995592613457513
6.884,0.0987200000000431,0.0996083328277521
6.886,0.0988000000000431,0.0996582866428092
6.888,0.0988800000000431,0.0997088775516093
6.89,0.0989600000000432,0.0997606323788032
6.892,0.0990400000000432,0.099812686995878
6.894,0.0991200000000432,0.0998661560687471
6.896,0.0992000000000433,0.0999196251416161
6.898,0.0992800000000433,0.0999747160590762
6.9,0.0993600000000434,0.100029813455685
6.902,0.0994400000000434,0.100086314971625
6.904,0.0995200000000434,0.100143130659144
6.906,0.0996000000000435,0.100200131195722
6.908,0.0996800000000435,0.100258529810303
6.91,0.0997600000000435,0.100317031992911
6.912,0.0998400000000436,0.100376712285019
6.914,0.0999200000000436,0.100436447078148
6.916,0.100000000000044,0.100497342920621
6.918,0.100080000000044,0.100558248954294
6.92,0.100160000000044,0.100620294217656
6.922,0.100240000000044,0.100682339481018
6.924,0.100320000000044,0.100745437270531
6.926,0.100400000000044,0.100808564382182
6.928,0.100480000000044,0.100872815006476
6.93,0.100560000000044,0.100937141265635
6.932,0.100640000000044,0.101001573771818
6.934,0.100720000000044,0.101067183332175
6.936,0.100800000000044,0.101132792892532
6.938,0.100880000000044,0.101198666276731
6.94,0.100960000000044,0.10126542963048
6.942,0.101040000000044,0.101332192984228
6.944,0.101120000000044,0.101399304225042
6.946,0.101200000000044,0.101466996457653
6.948,0.101280000000044,0.101534821404046
6.95,0.101360000000044,0.101603253767079
6.952,0.101440000000044,0.101671686130112
6.954,0.101520000000044,0.101740801490148
6.956,0.101600000000045,0.101809927885944
6.958,0.101680000000045,0.101879573837523
6.96,0.101760000000045,0.10194935882689
6.962,0.101840000000045,0.102019561613722
6.964,0.101920000000045,0.10209005035141
6.966,0.102000000000045,0.102160539089098
6.968,0.102080000000045,0.102231675580291
6.97,0.102160000000045,0.102302909547138
6.972,0.102240000000045,0.102374233011001
6.974,0.102320000000045,0.10244608536587
6.976,0.102400000000045,0.10251800239964
6.978,0.102480000000045,0.102590353085301
6.98,0.102560000000045,0.102662758124093
6.982,0.102639000000045,0.102735582038696
6.984,0.102718000000045,0.102808450382033
6.986,0.102797000000045,0.102881718936665
6.988,0.102876000000045,0.102955022133956
6.99,0.102955000000045,0.10302869831897
6.992,0.103032000000045,0.103102399451559
6.994,0.103109000000045,0.103176431774784
6.996,0.103186000000045,0.103250479942015
6.998,0.103263000000045,0.103324799736724
7,0.103340000000045,0.103399119531433
7.002,0.103414000000046,0.10347363565779
7.004,0.103488000000046,0.103548151784146
7.006,0.103562000000046,0.103622749398567
7.008,0.103636000000046,0.103697348147536
7.01,0.103710000000046,0.103771938588527
7.012,0.103780000000046,0.103846467514044
7.014,0.103850000000046,0.103920959680009
7.016,0.103920000000046,0.10399519605592
7.018,0.103990000000046,0.104069432431832
7.02,0.104060000000046,0.104143577570518
7.022,0.104125000000046,0.104217446688523
7.024,0.104190000000046,0.104291144666654
7.026,0.104255000000046,0.104364640309788
7.028,0.104320000000046,0.104437853557922
7.03,0.104385000000046,0.10451092648258
7.032,0.104444000000046,0.104583595441332
7.034,0.104503000000046,0.104656165306653
7.036,0.104562000000046,0.104728288851074
7.038,0.104621000000046,0.104800259723059
7.04,0.104680000000046,0.104871870031755
7.042,0.104732000000046,0.104943208865586
7.044,0.104784000000047,0.105014284015224
7.046,0.104836000000047,0.105084843840224
7.048,0.104888000000047,0.105155200353992
7.05,0.104940000000047,0.10522555686776
7.052,0.104984000000047,0.105295037398693
7.054,0.105028000000047,0.105364468712114
7.056,0.105072000000047,0.105433752856603
7.058,0.105116000000047,0.105502350443948
7.06,0.105160000000047,0.105570748527993
7.062,0.105195000000047,0.105638611976518
7.064,0.105230000000047,0.105706184898422
7.066,0.105265000000047,0.105773256685478
7.068,0.105300000000047,0.105839929777544
7.07,0.105335000000047,0.10590613899049
7.072,0.105360000000047,0.10597181903838
7.074,0.105385000000047,0.106037078986574
7.076,0.105410000000047,0.106101651464074
7.078,0.105435000000047,0.106165858106644
7.08,0.105460000000047,0.106229082181298
7.082,0.105474000000047,0.106291975074366
7.084,0.105488000000047,0.106354268728488
7.086,0.105502000000047,0.106415797946196
7.088,0.105516000000047,0.106476336891119
7.09,0.105530000000048,0.106536426404235
7.092,0.105532000000048,0.106595339184733
7.094,0.105534000000048,0.106653560440129
7.096,0.105536000000048,0.106711029804709
7.098,0.105538000000048,0.106767246188171
7.1,0.105540000000048,0.106822926478026
7.102,0.105531000000048,0.10687730161492
7.104,0.105522000000048,0.106930837367579
7.106,0.105513000000048,0.10698359441203
7.108,0.105504000000048,0.107034932674817
7.11,0.105495000000048,0.107085702550937
7.112,0.105476000000048,0.107135179542649
7.114,0.105457000000048,0.107183859927677
7.116,0.105438000000048,0.107231535688428
7.118,0.105419000000048,0.107278305430008
7.12,0.105400000000048,0.107323966303538
7.122,0.105372000000048,0.107368685196966
7.124,0.105344000000048,0.107412550274188
7.126,0.105316000000048,0.107455575433041
7.128,0.105288000000048,0.107497761999753
7.13,0.105260000000048,0.107538787750462
7.132,0.105224000000048,0.107579147564666
7.134,0.105188000000048,0.107618543727441
7.136,0.105152000000049,0.107657674852788
7.138,0.105116000000049,0.107695513563489
7.14,0.105080000000049,0.107732587843287
7.142,0.105037000000049,0.107769112733466
7.144,0.104994000000049,0.10780442307918
7.146,0.104951000000049,0.107839126043519
7.148,0.104908000000049,0.107873155586011
7.15,0.104865000000049,0.107905991307672
7.152,0.104816000000049,0.107938239605922
7.154,0.104767000000049,0.107969594232228
7.156,0.104718000000049,0.107999842682533
7.158,0.104669000000049,0.108029459117713
7.16,0.104620000000049,0.108057904453196
7.162,0.104566000000049,0.108085156433478
7.164,0.104512000000049,0.108111759113888
7.166,0.104458000000049,0.108137195359545
7.168,0.104404000000049,0.108161588045294
7.17,0.104350000000049,0.108185048500148
7.172,0.104292000000049,0.108207156146714
7.174,0.104234000000049,0.108228690054929
7.176,0.104176000000049,0.108248806544646
7.178,0.104118000000049,0.108267640104595
7.18,0.10406000000005,0.108285673965841
7.182,0.10399900000005,0.108302472264466
7.184,0.10393800000005,0.108318074078263
7.186,0.10387700000005,0.10833289698054
7.188,0.10381600000005,0.108346466980948
7.19,0.10375500000005,0.108358762929773
7.192,0.10369200000005,0.10837050929113
7.194,0.10362900000005,0.108380614987133
7.196,0.10356600000005,0.108389921191788
7.198,0.10350300000005,0.108399227396443
7.2,0.10344000000005,0.108406468204276
7.202,0.10337600000005,0.108413307934364
7.204,0.10331200000005,0.108418937819495
7.206,0.10324800000005,0.108423717863396
7.208,0.10318400000005,0.108427297600559
7.21,0.10312000000005,0.108429848846923
7.212,0.10305600000005,0.108431639537639
7.214,0.10299200000005,0.108432216834105
7.216,0.10292800000005,0.108431703621
7.218,0.10286400000005,0.108430334514432
7.22,0.10280000000005,0.108427486145309
7.222,0.10273600000005,0.108424337513207
7.224,0.10267200000005,0.108419498642192
7.226,0.102608000000051,0.108413739815901
7.228,0.102544000000051,0.108407114933144
7.23,0.102480000000051,0.108398910253377
7.232,0.102416000000051,0.108390051306455
7.234,0.102352000000051,0.10837983375681
7.236,0.102288000000051,0.108368531070421
7.238,0.102224000000051,0.108356528207264
7.24,0.102160000000051,0.108342808562044
7.242,0.102096000000051,0.108328453986751
7.244,0.102032000000051,0.108312943737202
7.246,0.101968000000051,0.108296094435835
7.248,0.101904000000051,0.108278672721012
7.25,0.101840000000051,0.108259835490764
7.252,0.101776000000051,0.108240336386902
7.254,0.101712000000051,0.108219302239449
7.256,0.101648000000051,0.10819748520122
7.258,0.101584000000051,0.108175440418542
7.26,0.101520000000051,0.108151434545272
7.262,0.101456000000051,0.108126883408591
7.264,0.101392000000051,0.108101078622019
7.266,0.101328000000051,0.108074373419434
7.268,0.101264000000052,0.108046775568293
7.27,0.101200000000052,0.108017927770223
7.272,0.101136000000052,0.107988547399603
7.274,0.101072000000052,0.107957424484383
7.276,0.101008000000052,0.107926108563221
7.278,0.100944000000052,0.107893269202219
7.28,0.100880000000052,0.107859888036978
7.282,0.100816000000052,0.107825360657049
7.284,0.100752000000052,0.107789986173585
7.286,0.100688000000052,0.107753827352261
7.288,0.100624000000052,0.107716550986426
7.29,0.100560000000052,0.107678825933023
7.292,0.100496000000052,0.107639753187247
7.294,0.100432000000052,0.107600533778416
7.296,0.100368000000052,0.107559778066472
7.298,0.100304000000052,0.107519022354528
7.3,0.100240000000052,0.107476817379992
7.302,0.100176000000052,0.107434494080755
7.304,0.100112000000052,0.107391061672052
7.306,0.100048000000052,0.107347282639059
7.308,0.0999840000000525,0.107302557418968
7.31,0.0999200000000525,0.107257199467255
7.312,0.0998560000000526,0.107211841515542
7.314,0.0997920000000526,0.107165505549822
7.316,0.0997280000000527,0.107118646858042
7.318,0.0996640000000527,0.107071312118018
7.32,0.0996000000000528,0.107023242065712
7.322,0.0995360000000528,0.10697501738272
7.324,0.0994720000000529,0.106925795819541
7.326,0.0994080000000529,0.106876574256362
7.328,0.099344000000053,0.106826386404759
7.33,0.099280000000053,0.10677606124809
7.332,0.0992160000000531,0.106725081523505
7.334,0.0991520000000531,0.106673695276341
7.336,0.0990880000000531,0.1066218980489
7.338,0.0990240000000531,0.106569364391894
7.34,0.0989600000000532,0.106516830734888
7.342,0.0988960000000532,0.106463716952553
7.344,0.0988320000000533,0.106409978560102
7.346,0.0987680000000534,0.10635624016765
7.348,0.0987040000000534,0.106301840624453
7.35,0.0986400000000535,0.106247009229654
7.352,0.0985760000000535,0.106192177834854
7.354,0.0985120000000536,0.106136733205122
7.356,0.0984480000000536,0.106081059744751
7.358,0.0983840000000537,0.106024971769607
7.36,0.0983200000000537,0.105968680276712
7.362,0.0982560000000538,0.105912050481835
7.364,0.0981920000000538,0.105855207245017
7.366,0.0981280000000538,0.105798051983353
7.368,0.0980640000000539,0.105740647146868
7.37,0.0980000000000539,0.105683242310383
7.372,0.097936000000054,0.105625317133769
7.374,0.097872000000054,0.105567332324774
7.376,0.097808000000054,0.105509238735543
7.378,0.0977440000000541,0.105450798323947
7.38,0.0976800000000541,0.105392173119855
7.382,0.0976170000000542,0.105333375727187
7.384,0.0975540000000542,0.105274288105265
7.386,0.0974910000000543,0.105215098392264
7.388,0.0974280000000544,0.10515556599732
7.39,0.0973650000000544,0.105095881449932
7.392,0.0973040000000545,0.105035919646421
7.394,0.0972430000000545,0.104975950477625
7.396,0.0971820000000546,0.104915580073478
7.398,0.0971210000000546,0.104855137379898
7.4,0.0970600000000546,0.104794466778255
7.402,0.0970020000000547,0.104733691030803
7.404,0.0969440000000547,0.104672793619865
7.406,0.0968860000000548,0.104611805968248
7.408,0.0968280000000548,0.10455077708156
7.41,0.0967700000000549,0.104489730669914
7.412,0.0967160000000549,0.104428696004921
7.414,0.0966620000000549,0.104367750154358
7.416,0.096608000000055,0.104306883805204
7.418,0.096554000000055,0.104246162085801
7.42,0.0965000000000551,0.104185696993805
7.422,0.0964510000000551,0.10412541965862
7.424,0.0964020000000552,0.104065142323436
7.426,0.0963530000000552,0.104005408607638
7.428,0.0963040000000553,0.103945710538574
7.43,0.0962550000000553,0.103886582354094
7.432,0.0962120000000554,0.103827480544984
7.434,0.0961690000000554,0.103768907645432
7.436,0.0961260000000555,0.103710571978556
7.438,0.0960830000000556,0.103652489577563
7.44,0.0960400000000556,0.103594859239747
7.442,0.0960040000000556,0.103537442224795
7.444,0.0959680000000557,0.103480315696181
7.446,0.0959320000000557,0.103423619212889
7.448,0.0958960000000558,0.103367007841838
7.45,0.0958600000000558,0.103310901169613
7.452,0.0958320000000558,0.103254852251047
7.454,0.0958040000000559,0.103199348345889
7.456,0.0957760000000559,0.103143880642384
7.458,0.095748000000056,0.103088998352694
7.46,0.095720000000056,0.10303416507515
7.462,0.0957010000000561,0.102979859939185
7.464,0.0956820000000561,0.102925883931618
7.466,0.0956630000000562,0.102872194857734
7.468,0.0956440000000562,0.102819084550727
7.47,0.0956250000000563,0.102766388012362
7.472,0.0956160000000563,0.102714053151592
7.474,0.0956070000000564,0.102662450223877
7.476,0.0955980000000564,0.102611362905951
7.478,0.0955890000000565,0.102560736704671
7.48,0.0955800000000566,0.102511134040028
7.482,0.0955820000000566,0.102461808305008
7.484,0.0955840000000567,0.102413561412849
7.486,0.0955860000000567,0.102365798894809
7.488,0.0955880000000568,0.102319026696213
7.49,0.0955900000000568,0.102272966887299
7.492,0.0956040000000568,0.102227768490456
7.494,0.0956180000000569,0.102183522982008
7.496,0.0956320000000569,0.102139976458745
7.498,0.0956460000000569,0.102097572166877
7.5,0.095660000000057,0.102055654956653
7.502,0.095685000000057,0.102015325659668
7.504,0.0957100000000571,0.101975478367116
7.506,0.0957350000000572,0.101936761399641
7.508,0.0957600000000572,0.101899016029158
7.51,0.0957850000000573,0.101861924082525
7.512,0.0958200000000573,0.101826290025797
7.514,0.0958550000000574,0.101791139794355
7.516,0.0958900000000574,0.101757288072389
7.518,0.0959250000000575,0.101724225089809
7.52,0.0959600000000575,0.101691967600633
7.522,0.0960040000000576,0.10166095389562
7.524,0.0960480000000576,0.10163040579607
7.526,0.0960920000000577,0.101601251467817
7.528,0.0961360000000577,0.101572686031915
7.53,0.0961800000000578,0.101545035542651
7.532,0.0962320000000578,0.101518591615651
7.534,0.0962840000000578,0.101492688395432
7.536,0.0963360000000579,0.101467465187413
7.538,0.0963880000000579,0.101443549466311
7.54,0.0964400000000579,0.101419633745209
7.542,0.096499000000058,0.101397669799704
7.544,0.0965580000000581,0.101375718134384
7.546,0.0966170000000581,0.101354876980351
7.548,0.0966760000000582,0.101334646103075
7.55,0.0967350000000582,0.101315754197754
7.552,0.0968000000000583,0.101297239281844
7.554,0.0968650000000583,0.101280055633569
7.556,0.0969300000000584,0.101263492144359
7.558,0.0969950000000584,0.101247914245132
7.56,0.0970600000000585,0.10123339436502
7.562,0.0971300000000585,0.101219487465219
7.564,0.0972000000000585,0.101207309429188
7.566,0.0972700000000586,0.101195366881191
7.568,0.0973400000000587,0.101184958336292
7.57,0.0974100000000587,0.101175276376196
7.572,0.0974840000000587,0.101166700598118
7.574,0.0975580000000588,0.101159337422176
7.576,0.0976320000000588,0.101152621789599
7.578,0.0977060000000589,0.101147608878671
7.58,0.0977800000000589,0.101142770497928
7.582,0.097857000000059,0.101140116549589
7.584,0.097934000000059,0.101137462601251
7.586,0.0980110000000591,0.101136859938374
7.588,0.0980880000000591,0.101136557161045
7.59,0.0981650000000592,0.101137819780789
7.592,0.0982440000000593,0.10113985021535
7.594,0.0983230000000593,0.101143163477369
7.596,0.0984020000000593,0.10114792690196
7.598,0.0984810000000594,0.101152690326552
7.6,0.0985600000000594,0.101158847220764
7.602,0.0986400000000595,0.101166725248132
7.604,0.0987200000000595,0.101174603275501
7.606,0.0988000000000595,0.101183595754721
7.608,0.0988800000000596,0.101194093484787
7.61,0.0989600000000597,0.101205200388905
7.612,0.0990400000000597,0.101217844182361
7.614,0.0991200000000597,0.101230792350834
7.616,0.0992000000000598,0.101245575089832
7.618,0.0992800000000598,0.101260359433304
7.62,0.0993600000000598,0.10127729189794
7.622,0.0994400000000599,0.101294224362575
7.624,0.09952000000006,0.10131302900262
7.626,0.0996000000000601,0.101332140464448
7.628,0.0996800000000601,0.101352847568027
7.63,0.0997600000000602,0.101374182498665
7.632,0.0998400000000602,0.101396683922093
7.634,0.0999200000000603,0.101420043728554
7.636,0.10000000000006,0.10144503167842
7.638,0.10008000000006,0.101470607255538
7.64,0.10016000000006,0.101497621412449
7.642,0.10024000000006,0.101525633022335
7.644,0.10032000000006,0.101554498965672
7.646,0.10040000000006,0.101584955677797
7.648,0.100480000000061,0.101616066419538
7.65,0.100560000000061,0.101648967716988
7.652,0.100640000000061,0.101681869014438
7.654,0.100720000000061,0.101716892427694
7.656,0.100800000000061,0.101752284237825
7.658,0.100880000000061,0.101788944739875
7.66,0.100960000000061,0.101826758605971
7.662,0.101040000000061,0.101864975300718
7.664,0.101120000000061,0.10190484929429
7.666,0.101200000000061,0.101945504223221
7.668,0.101280000000061,0.101987093111296
7.67,0.101360000000061,0.102029880226728
7.672,0.101440000000061,0.102073144413609
7.674,0.101520000000061,0.102118003390422
7.676,0.101600000000061,0.10216335839301
7.678,0.101680000000061,0.102210196030348
7.68,0.101760000000061,0.102257033667685
7.682,0.101840000000061,0.102305464993496
7.684,0.101920000000061,0.102354516538358
7.686,0.102000000000061,0.10240395492815
7.688,0.102080000000062,0.102454895565457
7.69,0.102160000000062,0.102506244853775
7.692,0.102240000000062,0.102558766274375
7.694,0.102320000000062,0.102611762394904
7.696,0.102400000000062,0.102665804094583
7.698,0.102480000000062,0.102720379536698
7.7,0.102560000000062,0.102775879633565
7.702,0.102640000000062,0.102832034058278
7.704,0.102720000000062,0.102889093146417
7.706,0.102800000000062,0.102946152234556
7.708,0.102880000000062,0.103004752392994
7.71,0.102960000000062,0.103063366825197
7.712,0.103040000000062,0.103123121784577
7.714,0.103120000000062,0.103183114411847
7.716,0.103200000000062,0.103243966496335
7.718,0.103280000000062,0.103305252941449
7.72,0.103360000000062,0.103367144033641
7.722,0.103440000000062,0.103429637338665
7.724,0.103520000000062,0.103492508040975
7.726,0.103600000000062,0.103556118775215
7.728,0.103680000000062,0.103619908756043
7.73,0.103760000000063,0.1036845468935
7.732,0.103840000000063,0.103749196727963
7.734,0.103920000000063,0.103814879777635
7.736,0.104000000000063,0.103880562827306
7.738,0.104080000000063,0.103946561585165
7.74,0.104160000000063,0.10401323419954
7.742,0.104240000000063,0.104079906813916
7.744,0.104320000000063,0.104147402831411
7.746,0.104400000000063,0.104214915099186
7.748,0.104480000000063,0.104282930884436
7.75,0.104560000000063,0.104351227135403
7.752,0.104640000000063,0.104419749559465
7.754,0.104720000000063,0.104488790132756
7.756,0.104800000000063,0.104557830706047
7.758,0.104880000000063,0.104627562833208
7.76,0.104960000000063,0.104697319691203
7.762,0.105040000000063,0.104767511834921
7.764,0.105120000000063,0.104837962837224
7.766,0.105200000000063,0.104908633458904
7.768,0.105280000000063,0.104979845201999
7.77,0.105360000000064,0.105051056945095
7.772,0.105440000000064,0.105122489482514
7.774,0.105520000000064,0.105194431055801
7.776,0.105600000000064,0.105266372629088
