t,ref_x,ref_y,ref_z,ref_yaw,meas_x,meas_y,meas_z,roll,pitch,yaw,w1,w2,w3,w4
9.753,0.990185999999936,0,1,0,0.992113407412825,-0.000389995304197824,1.0016488921725,0.00143481456516302,0.0927797560616597,-0.000120804376102223,0,0,0,0
9.754,0.990267999999936,0,1,0,0.992105674300305,-0.000388007915475512,1.00164970179222,0.00148997754094599,0.0927351651845901,-0.000119333917538645,0,0,0,0
9.755,0.990349999999936,0,1,0,0.992097941187786,-0.0003860205267532,1.00165051141194,0.00154514051672896,0.0926905743075206,-0.000117863458975066,0,0,0,0
9.756,0.990431999999936,0,1,0,0.99209148304742,-0.000384167542868011,1.00165127844875,0.00160630371899823,0.0926149349582096,-0.000116348297717024,0,0,0,0
9.757,0.990513999999936,0,1,0,0.992085241309482,-0.00038233737166377,1.00165203825791,0.00166848534631329,0.0925340257175304,-0.00011482554902145,0,0,0,0
9.758,0.990595999999936,0,1,0,0.992079765452327,-0.000380603874926362,1.00165277420421,0.0017350688355829,0.0924334007821089,-0.000113301954097005,0,0,0,0
9.759,0.990677999999936,0,1,0,0.9920749875064,-0.000378958473095227,1.0016534884054,0.00180566353514442,0.0923148098590034,-0.000111777588043886,0,0,0,0
9.76,0.990759999999936,0,1,0,0.99207048387233,-0.000377352385180961,1.00165419510405,0.00187805359078555,0.092188715728891,-0.000110263860339207,0,0,0,0
9.761,0.990845999999936,0,1,0,0.992067138090919,-0.000375912238774626,1.00165487013495,0.00195802172866537,0.0920309510458465,-0.000108795036417262,0,0,0,0
9.762,0.990931999999936,0,1,0,0.992063792309509,-0.000374472092368288,1.00165554516584,0.00203798986654533,0.0918731863628017,-0.000107326212495315,0,0,0,0
9.763,0.991017999999936,0,1,0,0.992061648382559,-0.000373218393974382,1.00165619331794,0.00212637682346361,0.0916804136176383,-0.000105957824313966,0,0,0,0
9.764,0.991103999999936,0,1,0,0.992059700340108,-0.00037199508384847,1.00165683708919,0.00221613592334981,0.091481935076206,-0.000104605805672639,0,0,0,0
9.765,0.991189999999936,0,1,0,0.992058471709138,-0.000370887010032973,1.00165746886095,0.00231095900285784,0.0912611659231099,-0.00010334850072789,0,0,0,0
9.766,0.991275999999936,0,1,0,0.992057885734989,-0.000369881877862111,1.00165808991345,0.00241030578143896,0.0910204843637924,-0.000102175804390098,0,0,0,0
9.767,0.991361999999936,0,1,0,0.992057560518776,-0.000368917748194926,1.00165870813565,0.00251136780666551,0.0907712507533153,-0.000101050232550958,0,0,0,0
9.768,0.991447999999936,0,1,0,0.992058301588199,-0.000368121285066054,1.00165931478429,0.00261944378083678,0.0904870462828952,-0.000100117361177646,0,0,0,0
9.769,0.991533999999936,0,1,0,0.992059042657622,-0.000367324821937183,1.00165992143293,0.00272751975500785,0.0902028418124756,-9.91844898043346e-05,0,0,0,0
9.77,0.991619999999936,0,1,0,0.992060903568815,-0.000366691419336633,1.0016605219229,0.00284185025896183,0.0898801213405632,-9.85064890849016e-05,0,0,0,0
9.771,0.991708999999936,0,1,0,0.992062939529952,-0.000366083505815843,1.00166112145016,0.00295715845022115,0.089551380175327,-9.78683288988724e-05,0,0,0,0
9.772,0.991797999999936,0,1,0,0.992065651566315,-0.000365560313272591,1.00166172013826,0.00307522000004879,0.0891985982060096,-9.74115337062115e-05,0,0,0,0
9.773,0.991886999999936,0,1,0,0.99206895564102,-0.000365111310797485,1.00166231809152,0.00319569266298885,0.0888247637306303,-9.71135596415501e-05,0,0,0,0
9.774,0.991975999999936,0,1,0,0.992072511399276,-0.000364686798067389,1.00166291638366,0.00331669654484112,0.0884418563954383,-9.68906230371628e-05,0,0,0,0
9.775,0.992064999999936,0,1,0,0.992077064807735,-0.000364359360410528,1.0016635160191,0.00343980612909076,0.0880229850871501,-9.69651279515986e-05,0,0,0,0
9.776,0.992153999999936,0,1,0,0.992081618216194,-0.000364031922753667,1.00166411565454,0.00356291571334041,0.087604113778862,-9.70396328660343e-05,0,0,0,0
9.777,0.992242999999936,0,1,0,0.992087251050572,-0.000363773040376914,1.00166471726499,0.00368584313208096,0.0871467793067135,-9.74517393096937e-05,0,0,0,0
9.778,0.992331999999936,0,1,0,0.992093045501114,-0.000363524422383451,1.00166531917115,0.00380874327623928,0.0866836859687902,-9.79143928664167e-05,0,0,0,0
9.779,0.992420999999936,0,1,0,0.992099510002086,-0.000363293686084312,1.00166592108782,0.00392991159596265,0.0861977043710158,-9.85839297704101e-05,0,0,0,0
9.78,0.992509999999936,0,1,0,0.992106549683264,-0.000363078299669535,1.00166652301352,0.00404959329454528,0.0856920751864056,-9.94310580927459e-05,0,0,0,0
9.781,0.992600999999936,0,1,0,0.992113850058356,-0.000362860309931956,1.00166712390231,0.00416798869064192,0.0851782055516955,-0.000100352474902815,0,0,0,0
9.782,0.992691999999936,0,1,0,0.992122152711617,-0.000362632311316229,1.00166772080453,0.00428143869739343,0.0846326542289277,-0.000101559505322138,0,0,0,0
9.783,0.992782999999936,0,1,0,0.992130455364879,-0.000362404312700501,1.00166831770675,0.00439488870414494,0.0840871029061598,-0.000102766535741461,0,0,0,0
9.784,0.992873999999936,0,1,0,0.992139889949561,-0.000362127118548689,1.00166890359616,0.004500380816764,0.0835097076244079,-0.000104248641431253,0,0,0,0
9.785,0.992964999999936,0,1,0,0.992149486634106,-0.000361842879279543,1.00166948790846,0.00460473330773556,0.082927752082817,-0.000105770139669849,0,0,0,0
9.786,0.993055999999936,0,1,0,0.992159809178988,-0.000361506844979805,1.00167006015853,0.00470274513699455,0.0823283655482239,-0.000107427459909548,0,0,0,0
9.787,0.993146999999936,0,1,0,0.992170742494248,-0.000361127228094314,1.00167062225892,0.00479542165841335,0.0817143118199134,-0.00010919906667331,0,0,0,0
9.788,0.993237999999936,0,1,0,0.992181969082864,-0.000360720560471178,1.00167117732704,0.00488517252985887,0.0810945064864104,-0.000111006762102491,0,0,0,0
9.789,0.993328999999936,0,1,0,0.992194289873896,-0.000360212966589551,1.00167170615777,0.00496400780597558,0.0804532419232234,-0.00011294910428408,0,0,0,0
9.79,0.993419999999936,0,1,0,0.992206610664928,-0.000359705372707923,1.00167223498851,0.00504284308209229,0.0798119773600364,-0.000114891446465668,0,0,0,0
9.791,0.993511999999936,0,1,0,0.99222020004191,-0.000359063846985215,1.00167272417913,0.00510805763921803,0.0791513421275424,-0.0001169059231054,0,0,0,0
9.792,0.993603999999936,0,1,0,0.992233962913458,-0.000358404004453535,1.00167320794849,0.00517140939728231,0.0784880577203162,-0.000118930265010023,0,0,0,0
9.793,0.993695999999936,0,1,0,0.992248545246822,-0.000357652806875384,1.00167366054593,0.0052257124921421,0.0778155450200919,-0.000120949534187685,0,0,0,0
9.794,0.993787999999936,0,1,0,0.992263803456372,-0.000356826261429712,1.00167408743337,0.00527255242538472,0.0771354210030852,-0.000122964619478705,0,0,0,0
9.795,0.993879999999936,0,1,0,0.992279395290231,-0.00035596289045851,1.00167449959077,0.00531574528336377,0.0764527051384001,-0.00012495898420214,0,0,0,0
9.796,0.993971999999936,0,1,0,0.992296195695596,-0.000354966117094949,1.0016748583878,0.00534572642044458,0.075760600169932,-0.000126878287585745,0,0,0,0
9.797,0.994063999999936,0,1,0,0.99231299610096,-0.000353969343731386,1.00167521718484,0.00537570755752545,0.0750684952014626,-0.000128797590969353,0,0,0,0
9.798,0.994155999999936,0,1,0,0.992331192721771,-0.000352829081343216,1.00167550684619,0.00539110331781785,0.0743695654823887,-0.000130565815239153,0,0,0,0
9.799,0.994247999999936,0,1,0,0.99234957139532,-0.000351670109400029,1.00167578749293,0.00540459728868617,0.0736697458830798,-0.000132314340281088,0,0,0,0
9.8,0.994339999999936,0,1,0,0.992368945547856,-0.000350424916250208,1.0016760137809,0.00540865894606904,0.0729674725510315,-0.00013391892073422,0,0,0,0
9.801,0.994431999999936,0,1,0,0.992389124462145,-0.000349110020444479,1.00167619612433,0.00540509536452271,0.0722632155806728,-0.000135407133990277,0,0,0,0
9.802,0.994523999999936,0,1,0,0.992409303376435,-0.000347795124638749,1.00167637846776,0.00540153178297638,0.0715589586103141,-0.000136895347246333,0,0,0,0
9.803,0.994615999999936,0,1,0,0.992430763603858,-0.000346398846012769,1.00167648548892,0.00538755713900139,0.0708536101554191,-0.000138168849912811,0,0,0,0
9.804,0.994707999999936,0,1,0,0.992452944578925,-0.000344956788978372,1.00167655014076,0.00536772619923216,0.0701476477328024,-0.00013932157636347,0,0,0,0
9.805,0.994799999999936,0,1,0,0.992475125553993,-0.000343514731943974,1.0016766147926,0.00534789525946293,0.0694416853101858,-0.000140474302814129,0,0,0,0
9.806,0.994891999999936,0,1,0,0.992498571184529,-0.000342027735807275,1.00167660099414,0.00531982261660645,0.0687358091001929,-0.000141403622302207,0,0,0,0
9.807,0.994983999999936,0,1,0,0.992522491655016,-0.000340523866394293,1.00167655773995,0.0052886554630423,0.0680299652604394,-0.000142249059220069,0,0,0,0
9.808,0.995075999999936,0,1,0,0.992547182722311,-0.000339018422430121,1.00167646494172,0.00525392722419785,0.067324336697955,-0.000142963672238978,0,0,0,0
9.809,0.995167999999936,0,1,0,0.99257256650894,-0.000337511563040867,1.00167632760645,0.00521599778780042,0.0666189016565486,-0.000143560682585607,0,0,0,0
9.81,0.995259999999936,0,1,0,0.99259841339958,-0.000336018802213101,1.00167616007329,0.00517676708733739,0.0659134081143408,-0.000144086810516409,0,0,0,0
9.811,0.995350999999936,0,1,0,0.992625216899095,-0.000334555164020117,1.00167593016202,0.00513484843617971,0.0652077937301938,-0.000144466520480341,0,0,0,0
9.812,0.995441999999936,0,1,0,0.992652192161053,-0.000333102691314912,1.00167568908036,0.0050927733895787,0.0645020050559339,-0.000144824364495933,0,0,0,0
9.813,0.995532999999936,0,1,0,0.992680361226392,-0.000331727822285962,1.00167537036094,0.00504961134511494,0.0637950050101899,-0.000145030233245457,0,0,0,0
9.814,0.995623999999936,0,1,0,0.992708530291731,-0.000330352953257015,1.00167505164152,0.00500644930065125,0.0630880049644472,-0.00014523610199498,0,0,0,0
9.815,0.995714999999936,0,1,0,0.992737905236938,-0.000329099146439587,1.00167465625312,0.00496449414897275,0.062378159115021,-0.000145329210778157,0,0,0,0
9.816,0.995805999999936,0,1,0,0.99276737743949,-0.000327855103604241,1.00167425468116,0.0049226363363349,0.0616680837441296,-0.000145413225176908,0,0,0,0
9.817,0.995896999999936,0,1,0,0.992797745033349,-0.000326731998638313,1.00167379879153,0.00488331446269607,0.0609543200814049,-0.000145449866228,0,0,0,0
9.818,0.995987999999936,0,1,0,0.992828452339523,-0.000325654777615392,1.00167332229372,0.00484495472673224,0.0602391570772427,-0.000145468533785806,0,0,0,0
9.819,0.996078999999936,0,1,0,0.992859770458455,-0.00032467966128657,1.00167281149365,0.00480932822504297,0.0595201958885698,-0.000145482896821629,0,0,0,0
9.82,0.996169999999936,0,1,0,0.992891642242266,-0.000323797096697062,1.00167226960066,0.00477617923516932,0.0587977918750011,-0.000145493358068213,0,0,0,0
9.821,0.996258999999936,0,1,0,0.992923868776328,-0.000322983523906733,1.00167170995868,0.00474508917117102,0.0580723604032576,-0.000145518721255321,0,0,0,0
9.822,0.996347999999936,0,1,0,0.992956835050787,-0.000322313815767633,1.00167111330576,0.00471829246749216,0.0573406159462055,-0.000145575158606337,0,0,0,0
9.823,0.996436999999936,0,1,0,0.992989928550346,-0.000321671404001688,1.00167051125841,0.00469234623607061,0.0566074874029999,-0.000145643231511192,0,0,0,0
9.824,0.996525999999936,0,1,0,0.993023923245382,-0.000321222345339777,1.00166987099975,0.00467242430135394,0.0558645547238302,-0.000145793724539747,0,0,0,0
9.825,0.996614999999936,0,1,0,0.993057917940419,-0.000320773286677865,1.0016692307411,0.00465250236663728,0.0551216220446606,-0.000145944217568301,0,0,0,0
9.826,0.996703999999936,0,1,0,0.993092807639937,-0.000320525467258037,1.00166856044213,0.00463883314171851,0.054367057586383,-0.00014621786992011,0,0,0,0
9.827,0.996792999999936,0,1,0,0.993127771694335,-0.000320294366323867,1.00166788764749,0.00462568337730851,0.0536115267870982,-0.0001465017540605,0,0,0,0
9.828,0.996881999999936,0,1,0,0.993163400751626,-0.000320211692534711,1.0016671988823,0.00461692603973161,0.052846300494606,-0.000146902641139032,0,0,0,0
9.829,0.996970999999936,0,1,0,0.993199284740854,-0.000320185918978923,1.00166650399474,0.00460985255932135,0.0520773573898942,-0.000147348381835712,0,0,0,0
9.83,0.997059999999936,0,1,0,0.993235629553379,-0.000320256182771385,1.00166580248001,0.00460531306553407,0.0513013510092699,-0.000147887060720288,0,0,0,0
9.831,0.997145999999936,0,1,0,0.99327239555838,-0.000320414224696861,1.00166509490806,0.00460308963543351,0.0505188887947019,-0.000148510685105424,0,0,0,0
9.832,0.997231999999936,0,1,0,0.993309437384167,-0.000320622139775023,1.00166438587643,0.00460189031136327,0.0497322822074072,-0.0001491924423267,0,0,0,0
9.833,0.997317999999936,0,1,0,0.993347059838052,-0.000320935042422276,1.00166367377206,0.00460284682458887,0.0489369513347134,-0.000149996574509696,0,0,0,0
9.834,0.997403999999936,0,1,0,0.993384784819197,-0.000321262561728607,1.00166296195266,0.00460394552574216,0.0481402237547206,-0.000150821317306701,0,0,0,0
9.835,0.997489999999936,0,1,0,0.993423250166526,-0.000321695630330773,1.00166225219108,0.00460607098927426,0.0473334103219245,-0.000151794892732541,0,0,0,0
9.836,0.997575999999936,0,1,0,0.993461715513856,-0.000322128698932938,1.0016615424295,0.00460819645280636,0.04652659688913,-0.000152768468158379,0,0,0,0
9.837,0.997661999999936,0,1,0,0.993500954515575,-0.000322636946389398,1.00166084012742,0.00460933718909328,0.0457110740047416,-0.000153875772770451,0,0,0,0
9.838,0.997747999999936,0,1,0,0.99354025967529,-0.000323151622662742,1.00166013846322,0.00461039371777689,0.0448948063435128,-0.00015499451305095,0,0,0,0
9.839,0.997833999999936,0,1,0,0.99358017366519,-0.000323695977246688,1.00165944617023,0.00460899040360119,0.0440735375993023,-0.000156191793034401,0,0,0,0
9.84,0.997919999999936,0,1,0,0.993620323473915,-0.000324251827161461,1.001658757507,0.0046066343159396,0.0432503317804332,-0.000157419493882453,0,0,0,0
9.841,0.998001999999936,0,1,0,0.993660917787603,-0.000324808158681455,1.00165807787292,0.00460129305007506,0.0424249770536884,-0.000158679938629343,0,0,0,0
9.842,0.998083999999936,0,1,0,0.993701921766187,-0.000325364934058706,1.00165740656029,0.00459320058271592,0.0415976418493434,-0.000159970560825385,0,0,0,0
9.843,0.998165999999936,0,1,0,0.993743202496609,-0.00032590986005187,1.00165674208974,0.00458257644462851,0.0407699107409022,-0.000161264333813383,0,0,0,0
9.844,0.998247999999936,0,1,0,0.993785071379499,-0.000326429603757113,1.00165609215998,0.00456657200485386,0.0399413382578457,-0.000162564802858296,0,0,0,0
9.845,0.998329999999936,0,1,0,0.993827044712626,-0.00032694090611129,1.00165544524409,0.00454939439934682,0.0391129499700335,-0.000163859659655407,0,0,0,0
9.846,0.998411999999936,0,1,0,0.993869787178468,-0.000327390049494246,1.0016548205212,0.00452357803750541,0.0382859180275254,-0.000165113189946041,0,0,0,0
9.847,0.998493999999936,0,1,0,0.993912529644311,-0.000327839192877201,1.00165419579832,0.00449776167566404,0.0374588860850188,-0.000166366720236672,0,0,0,0
9.848,0.998575999999936,0,1,0,0.993956078647868,-0.000328198461182597,1.00165359752394,0.00446154504144052,0.0366355662774313,-0.000167524811545096,0,0,0,0
9.849,0.998657999999936,0,1,0,0.993999698594954,-0.000328549824023617,1.001653001576,0.00442441359317647,0.0358125729914004,-0.000168674507984838,0,0,0,0
9.85,0.998739999999936,0,1,0,0.994043947157747,-0.00032881723489617,1.00165242855472,0.00437843103158324,0.0349939894342474,-0.000169711177200595,0,0,0,0
9.851,0.998816999999936,0,1,0,0.994088441716957,-0.000329051792813881,1.00165186450535,0.00432898476054012,0.0341771315379251,-0.000170703615431023,0,0,0,0
9.852,0.998893999999936,0,1,0,0.994133383983264,-0.000329220881433776,1.00165131823634,0.00427294064265621,0.0333642932454108,-0.000171590337595421,0,0,0,0
9.853,0.998970999999936,0,1,0,0.994178742304674,-0.000329329129304038,1.00165078849067,0.00421076513248395,0.0325551903787716,-0.000172378817607844,0,0,0,0
9.854,0.999047999999936,0,1,0,0.994224407022519,-0.000329392279399662,1.00165027174368,0.00414407709070861,0.0317493473650177,-0.000173078513289967,0,0,0,0
9.855,0.999124999999936,0,1,0,0.994270729134224,-0.000329358669230374,1.00164978288622,0.00406770711325348,0.0309504985817162,-0.000173587716306129,0,0,0,0
9.856,0.999201999999936,0,1,0,0.994317051245928,-0.000329325059061086,1.00164929402877,0.00399133713579848,0.030151649798416,-0.000174096919322289,0,0,0,0
9.857,0.999278999999936,0,1,0,0.994363862891981,-0.000329226011343419,1.00164882676833,0.00390816008431806,0.029358546450534,-0.000174441420952271,0,0,0,0
9.858,0.999355999999936,0,1,0,0.994411227599645,-0.000329053034194534,1.00164838390757,0.00381729259938732,0.0285719341278049,-0.000174599847765845,0,0,0,0
9.859,0.999432999999936,0,1,0,0.994458592307309,-0.000328880057045649,1.00164794104681,0.00372642511445675,0.0277853218050771,-0.000174758274579419,0,0,0,0
9.86,0.999509999999936,0,1,0,0.994506563949877,-0.000328645695403065,1.00164752515715,0.00362827190435264,0.0270062142402087,-0.000174689550861131,0,0,0,0
9.861,0.999580999999936,0,1,0,0.994554905756048,-0.00032837389596412,1.0016471257169,0.00352567520243213,0.0262316837530267,-0.000174482290277213,0,0,0,0
9.862,0.999651999999936,0,1,0,0.99460324756222,-0.000328102096525175,1.00164672627664,0.00342307850051179,0.025457153265846,-0.000174275029693295,0,0,0,0
9.863,0.999722999999936,0,1,0,0.994652194217812,-0.000327795592646086,1.0016463531817,0.00331474671816568,0.0246901132883566,-0.000173827786608353,0,0,0,0
9.864,0.999793999999936,0,1,0,0.994701318710083,-0.000327478885033378,1.00164598783275,0.00320472871835863,0.023925275656307,-0.000173309984323982,0,0,0,0
9.865,0.999864999999936,0,1,0,0.994750875143847,-0.000327163380795518,1.00164564036435,0.00309210083989662,0.0231655572512287,-0.000172616880587027,0,0,0,0
9.866,0.999935999999936,0,1,0,0.99480060002773,-0.000326848345854171,1.00164529986907,0.00297845515143659,0.0224078352609576,-0.000171855412150145,0,0,0,0
9.867,1.00000699999994,0,1,0,0.994850691071138,-0.000326557782116568,1.00164497374286,0.0028639289244086,0.0216541116408313,-0.000170945355939824,0,0,0,0
9.868,1.00007799999994,0,1,0,0.99490096567878,-0.000326279486359181,1.00164465482021,0.00274896126303864,0.0209023924961034,-0.000169960809243314,0,0,0,0
9.869,1.00014899999994,0,1,0,0.994951544661034,-0.000326044948643417,1.00164434719974,0.00263458448940891,0.0201535784556686,-0.000168854782168454,0,0,0,0
9.87,1.00021999999994,0,1,0,0.99500231602406,-0.000325838068312868,1.00164404672285,0.00252058118792816,0.0194066005940361,-0.000167671973101177,0,0,0,0
9.871,1.00028399999994,0,1,0,0.995053335041193,-0.000325689393170136,1.00164375503247,0.00240832891898056,0.018661528064415,-0.000166393522170824,0,0,0,0
9.872,1.00034799999994,0,1,0,0.995104549140551,-0.000325586567449037,1.0016434702634,0.00229745597431496,0.0179179564039422,-0.00016503973218101,0,0,0,0
9.873,1.00041199999994,0,1,0,0.995155983385895,-0.000325562539602396,1.00164319314483,0.00218965144074593,0.0171754833815317,-0.000163605444831205,0,0,0,0
9.874,1.00047599999994,0,1,0,0.995207632541108,-0.000325615435442089,1.00164292349479,0.0020848423368676,0.0164340828663449,-0.000162092574731379,0,0,0,0
9.875,1.00053999999994,0,1,0,0.995259281696321,-0.000325668331281781,1.00164265384476,0.00198003323298947,0.0156926823511595,-0.000160579704631556,0,0,0,0
9.876,1.00060399999994,0,1,0,0.995311294116,-0.000325904683376958,1.00164239719019,0.00188325536873159,0.0149518815596265,-0.000158945670558974,0,0,0,0
9.877,1.00066799999994,0,1,0,0.995363356614605,-0.000326166326391576,1.00164214232716,0.00178758467541054,0.0142111634448195,-0.00015729493305883,0,0,0,0
9.878,1.00073199999994,0,1,0,0.995415503314231,-0.000326487588102355,1.00164189075656,0.0016947190786166,0.0134702003642539,-0.000155620146272466,0,0,0,0
9.879,1.00079599999994,0,1,0,0.995467900380988,-0.000326986122748772,1.0016416489758,0.00161019428308443,0.0127285088913944,-0.000153873850247521,0,0,0,0
9.88,1.00085999999994,0,1,0,0.995520297447746,-0.000327484657395189,1.00164140719505,0.00152566948755226,0.0119868174185348,-0.000152127554222577,0,0,0,0
9.881,1.00091599999994,0,1,0,0.995572859009052,-0.000328141313328369,1.00164117284411,0.0014489032646942,0.0112437611610893,-0.0001503455587675,0,0,0,0
9.882,1.00097199999994,0,1,0,0.995625519478966,-0.000328893045702801,1.00164094296062,0.00137680217892301,0.0104998842749742,-0.000148542097671455,0,0,0,0
9.883,1.00102799999994,0,1,0,0.99567817994888,-0.000329644778077233,1.00164071307713,0.00130470109315182,0.00975600738885908,-0.000146738636575411,0,0,0,0
9.884,1.00108399999994,0,1,0,0.995731023909581,-0.000330626059092681,1.00164049290912,0.00124413246573957,0.00900956352941425,-0.000144912891763924,0,0,0,0
9.885,1.00113999999994,0,1,0,0.995783868362666,-0.000331607956084184,1.00164027276719,0.00118359478478915,0.008263112781696,-0.000143087087155811,0,0,0,0
9.886,1.00119599999994,0,1,0,0.995836827156195,-0.000332776835920774,1.00164005987847,0.00113258705609332,0.00751427621646322,-0.000141261788738959,0,0,0,0
9.887,1.00125199999994,0,1,0,0.995889793155112,-0.00033395749884729,1.00163984744684,0.00108217987598968,0.00676528930426918,-0.000139436522220737,0,0,0,0
9.888,1.00130799999994,0,1,0,0.995942838325301,-0.000335305928970487,1.00163964101976,0.00104037537483047,0.00601401330210632,-0.000137625950635542,0,0,0,0
9.889,1.00136399999994,0,1,0,0.995995893872955,-0.000336676349371418,1.00163943537974,0.000999698479681165,0.00526243725485003,-0.000135817305205548,0,0,0,0
